Product,Size,Date,Sales,lag_1,lag_2,lag_3,lag_12,roll_3,roll_6
Ice.Cream   (Fruit  Nut),1 lts,2025-03-01,16500.0,11500.0,14500.0,15400.0,22000.0,13800.0,13733.333333333334
Ice.Cream   (Fruit  Nut),1 lts,2025-04-01,18600.0,16500.0,11500.0,14500.0,20600.0,14166.666666666666,13966.666666666666
Ice.Cream   (Fruit  Nut),1 lts,2025-05-01,15900.0,18600.0,16500.0,11500.0,14300.0,15533.333333333334,14733.333333333334
Ice.Cream   (container),1 lts,2024-01-01,151000.0,0.0,0.0,0.0,0.0,17550.0,15300.0
Ice.Cream   (container),1 lts,2024-02-01,149000.0,151000.0,0.0,0.0,0.0,84800.0,42420.0
Ice.Cream   (container),1 lts,2024-03-01,175000.0,149000.0,151000.0,0.0,0.0,150000.0,69320.0
Ice.Cream   (container),1 lts,2024-04-01,218000.0,175000.0,149000.0,151000.0,0.0,158333.33333333334,102020.0
Ice.Cream   (container),1 lts,2024-05-01,134000.0,218000.0,175000.0,149000.0,0.0,180666.66666666666,142320.0
Ice.Cream   (container),1 lts,2024-06-01,116000.0,134000.0,218000.0,175000.0,0.0,175666.66666666666,165400.0
Ice.Cream   (container),1 lts,2024-07-01,125000.0,116000.0,134000.0,218000.0,0.0,156000.0,157166.66666666666
Ice.Cream   (container),1 lts,2024-08-01,127000.0,125000.0,116000.0,134000.0,0.0,125000.0,152833.33333333334
Ice.Cream   (container),1 lts,2024-09-01,126000.0,127000.0,125000.0,116000.0,0.0,122666.66666666667,149166.66666666666
Ice.Cream   (container),1 lts,2024-10-01,115000.0,126000.0,127000.0,125000.0,0.0,126000.0,141000.0
Ice.Cream   (container),1 lts,2024-11-01,96000.0,115000.0,126000.0,127000.0,0.0,122666.66666666667,123833.33333333333
Ice.Cream   (container),1 lts,2024-12-01,122000.0,96000.0,115000.0,126000.0,0.0,112333.33333333333,117500.0
Ice.Cream   (container),1 lts,2025-01-01,108000.0,122000.0,96000.0,115000.0,151000.0,111000.0,118500.0
Ice.Cream   (container),1 lts,2025-02-01,102000.0,108000.0,122000.0,96000.0,149000.0,108666.66666666667,115666.66666666667
Ice.Cream   (container),1 lts,2025-03-01,134000.0,102000.0,108000.0,122000.0,175000.0,110666.66666666667,111500.0
Ice.Cream   (container),1 lts,2025-04-01,179000.0,134000.0,102000.0,108000.0,218000.0,114666.66666666667,112833.33333333333
Ice.Cream   (container),1 lts,2025-05-01,110000.0,179000.0,134000.0,102000.0,134000.0,138333.33333333334,123500.0
Ice.Cream   (container),2 lts,2024-01-01,37000.0,0.0,0.0,0.0,0.0,156500.0,129000.0
Ice.Cream   (container),2 lts,2024-02-01,36000.0,37000.0,0.0,0.0,0.0,108000.0,112000.0
Ice.Cream   (container),2 lts,2024-03-01,40000.0,36000.0,37000.0,0.0,0.0,36500.0,97600.0
Ice.Cream   (container),2 lts,2024-04-01,51000.0,40000.0,36000.0,37000.0,0.0,37666.666666666664,85200.0
Ice.Cream   (container),2 lts,2024-05-01,31000.0,51000.0,40000.0,36000.0,0.0,42333.333333333336,68600.0
Ice.Cream   (container),2 lts,2024-06-01,25000.0,31000.0,51000.0,40000.0,0.0,40666.666666666664,39000.0
Ice.Cream   (container),2 lts,2024-07-01,27000.0,25000.0,31000.0,51000.0,0.0,35666.666666666664,36666.666666666664
Ice.Cream   (container),2 lts,2024-08-01,28000.0,27000.0,25000.0,31000.0,0.0,27666.666666666668,35000.0
Ice.Cream   (container),2 lts,2024-09-01,27000.0,28000.0,27000.0,25000.0,0.0,26666.666666666668,33666.666666666664
Ice.Cream   (container),2 lts,2024-10-01,26000.0,27000.0,28000.0,27000.0,0.0,27333.333333333332,31500.0
Ice.Cream   (container),2 lts,2024-11-01,21000.0,26000.0,27000.0,28000.0,0.0,27000.0,27333.333333333332
Ice.Cream   (container),2 lts,2024-12-01,28000.0,21000.0,26000.0,27000.0,0.0,24666.666666666668,25666.666666666668
Ice.Cream   (container),2 lts,2025-01-01,24000.0,28000.0,21000.0,26000.0,37000.0,25000.0,26166.666666666668
Ice.Cream   (container),2 lts,2025-02-01,24000.0,24000.0,28000.0,21000.0,36000.0,24333.333333333332,25666.666666666668
Ice.Cream   (container),2 lts,2025-03-01,26000.0,24000.0,24000.0,28000.0,40000.0,25333.333333333332,25000.0
Ice.Cream   (container),2 lts,2025-04-01,37000.0,26000.0,24000.0,24000.0,51000.0,24666.666666666668,24833.333333333332
Ice.Cream   (container),2 lts,2025-05-01,25000.0,37000.0,26000.0,24000.0,31000.0,29000.0,26666.666666666668
Ice.Cream   (container),4 lts,2024-01-01,29000.0,0.0,0.0,0.0,0.0,31500.0,27800.0
Ice.Cream   (container),4 lts,2024-02-01,24000.0,29000.0,0.0,0.0,0.0,33000.0,28000.0
Ice.Cream   (container),4 lts,2024-03-01,25000.0,24000.0,29000.0,0.0,0.0,26500.0,28000.0
Ice.Cream   (container),4 lts,2024-04-01,27000.0,25000.0,24000.0,29000.0,0.0,26000.0,28200.0
Ice.Cream   (container),4 lts,2024-05-01,29000.0,27000.0,25000.0,24000.0,0.0,25333.333333333332,28400.0
Ice.Cream   (container),4 lts,2024-06-01,24000.0,29000.0,27000.0,25000.0,0.0,27000.0,26800.0
Ice.Cream   (container),4 lts,2024-07-01,18000.0,24000.0,29000.0,27000.0,0.0,26666.666666666668,26333.333333333332
Ice.Cream   (container),4 lts,2024-08-01,20000.0,18000.0,24000.0,29000.0,0.0,23666.666666666668,24500.0
Ice.Cream   (container),4 lts,2024-09-01,18000.0,20000.0,18000.0,24000.0,0.0,20666.666666666668,23833.333333333332
Ice.Cream   (container),4 lts,2024-10-01,18000.0,18000.0,20000.0,18000.0,0.0,18666.666666666668,22666.666666666668
Ice.Cream   (container),4 lts,2024-11-01,13000.0,18000.0,18000.0,20000.0,0.0,18666.666666666668,21166.666666666668
Ice.Cream   (container),4 lts,2024-12-01,18000.0,13000.0,18000.0,18000.0,0.0,16333.333333333334,18500.0
Ice.Cream   (container),4 lts,2025-01-01,15000.0,18000.0,13000.0,18000.0,29000.0,16333.333333333334,17500.0
Ice.Cream   (container),4 lts,2025-02-01,16000.0,15000.0,18000.0,13000.0,24000.0,15333.333333333334,17000.0
Ice.Cream   (container),4 lts,2025-03-01,18000.0,16000.0,15000.0,18000.0,25000.0,16333.333333333334,16333.333333333334
Ice.Cream   (container),4 lts,2025-04-01,20000.0,18000.0,16000.0,15000.0,27000.0,16333.333333333334,16333.333333333334
Ice.Cream   (container),4 lts,2025-05-01,29000.0,20000.0,18000.0,16000.0,29000.0,18000.0,16666.666666666668
Ice.Cream   cup,80 ml,2024-01-01,7400.0,0.0,0.0,0.0,0.0,19000.0,17400.0
Ice.Cream   cup,80 ml,2024-02-01,30000.0,7400.0,0.0,0.0,0.0,13700.0,15280.0
Ice.Cream   cup,80 ml,2024-03-01,31300.0,30000.0,7400.0,0.0,0.0,18700.0,18280.0
Ice.Cream   cup,80 ml,2024-04-01,14500.0,31300.0,30000.0,7400.0,0.0,22900.0,21340.0
Ice.Cream   cup,80 ml,2024-05-01,44300.0,14500.0,31300.0,30000.0,0.0,25266.666666666668,20640.0
Ice.Cream   cup,80 ml,2024-06-01,31900.0,44300.0,14500.0,31300.0,0.0,30033.333333333332,25500.0
Ice.Cream   cup,80 ml,2024-07-01,22100.0,31900.0,44300.0,14500.0,0.0,30233.333333333332,26566.666666666668
Ice.Cream   cup,80 ml,2024-08-01,29600.0,22100.0,31900.0,44300.0,0.0,32766.666666666668,29016.666666666668
Ice.Cream   cup,80 ml,2024-09-01,5400.0,29600.0,22100.0,31900.0,0.0,27866.666666666668,28950.0
Ice.Cream   cup,80 ml,2024-10-01,600.0,5400.0,29600.0,22100.0,0.0,19033.333333333332,24633.333333333332
Ice.Cream   cup,80 ml,2024-11-01,17800.0,600.0,5400.0,29600.0,0.0,11866.666666666666,22316.666666666668
Ice.Cream   cup,80 ml,2024-12-01,32300.0,17800.0,600.0,5400.0,0.0,7933.333333333333,17900.0
Ice.Cream   cup,80 ml,2025-01-01,25200.0,32300.0,17800.0,600.0,7400.0,16900.0,17966.666666666668
Ice.Cream   cup,80 ml,2025-02-01,29000.0,25200.0,32300.0,17800.0,30000.0,25100.0,18483.333333333332
Ice.Cream   cup,80 ml,2025-03-01,27700.0,29000.0,25200.0,32300.0,31300.0,28833.333333333332,18383.333333333332
Ice.Cream   cup,80 ml,2025-04-01,10600.0,27700.0,29000.0,25200.0,14500.0,27300.0,22100.0
Ice.Cream   cup,80 ml,2025-05-01,7200.0,10600.0,27700.0,29000.0,44300.0,22433.333333333332,23766.666666666668
Ice.Cream  (Butt Scotch),1 lts,2024-01-01,7000.0,0.0,0.0,0.0,0.0,19150.0,24960.0
Ice.Cream  (Butt Scotch),1 lts,2024-02-01,5900.0,7000.0,0.0,0.0,0.0,8800.0,19900.0
Ice.Cream  (Butt Scotch),1 lts,2024-03-01,10200.0,5900.0,7000.0,0.0,0.0,6450.0,16040.0
Ice.Cream  (Butt Scotch),1 lts,2024-04-01,8700.0,10200.0,5900.0,7000.0,0.0,7700.0,12280.0
Ice.Cream  (Butt Scotch),1 lts,2024-05-01,5500.0,8700.0,10200.0,5900.0,0.0,8266.666666666666,8480.0
Ice.Cream  (Butt Scotch),1 lts,2024-06-01,5600.0,5500.0,8700.0,10200.0,0.0,8133.333333333333,7460.0
Ice.Cream  (Butt Scotch),1 lts,2024-07-01,6200.0,5600.0,5500.0,8700.0,0.0,6600.0,7150.0
Ice.Cream  (Butt Scotch),1 lts,2024-08-01,6300.0,6200.0,5600.0,5500.0,0.0,5766.666666666667,7016.666666666667
Ice.Cream  (Butt Scotch),1 lts,2024-09-01,5800.0,6300.0,6200.0,5600.0,0.0,6033.333333333333,7083.333333333333
Ice.Cream  (Butt Scotch),1 lts,2024-10-01,6500.0,5800.0,6300.0,6200.0,0.0,6100.0,6350.0
Ice.Cream  (Butt Scotch),1 lts,2024-11-01,4800.0,6500.0,5800.0,6300.0,0.0,6200.0,5983.333333333333
Ice.Cream  (Butt Scotch),1 lts,2024-12-01,7500.0,4800.0,6500.0,5800.0,0.0,5700.0,5866.666666666667
Ice.Cream  (Butt Scotch),1 lts,2025-01-01,5600.0,7500.0,4800.0,6500.0,7000.0,6266.666666666667,6183.333333333333
Ice.Cream  (Butt Scotch),1 lts,2025-02-01,5700.0,5600.0,7500.0,4800.0,5900.0,5966.666666666667,6083.333333333333
Ice.Cream  (Butt Scotch),1 lts,2025-03-01,6600.0,5700.0,5600.0,7500.0,10200.0,6266.666666666667,5983.333333333333
Ice.Cream  (Butt Scotch),1 lts,2025-04-01,5800.0,6600.0,5700.0,5600.0,8700.0,5966.666666666667,6116.666666666667
Ice.Cream  (Butt Scotch),1 lts,2025-05-01,4100.0,5800.0,6600.0,5700.0,5500.0,6033.333333333333,6000.0
Ice.Cream  (Fruit Nut),2 lts,2024-01-01,1600.0,0.0,0.0,0.0,0.0,6200.0,6240.0
Ice.Cream  (Fruit Nut),2 lts,2024-02-01,1200.0,1600.0,0.0,0.0,0.0,3700.0,5060.0
Ice.Cream  (Fruit Nut),2 lts,2024-03-01,1400.0,1200.0,1600.0,0.0,0.0,1400.0,4180.0
Ice.Cream  (Fruit Nut),2 lts,2024-04-01,1600.0,1400.0,1200.0,1600.0,0.0,1400.0,3320.0
Ice.Cream  (Fruit Nut),2 lts,2024-05-01,800.0,1600.0,1400.0,1200.0,0.0,1400.0,2320.0
Ice.Cream  (Fruit Nut),2 lts,2024-06-01,1000.0,800.0,1600.0,1400.0,0.0,1266.6666666666667,1320.0
Ice.Cream  (Fruit Nut),2 lts,2024-07-01,800.0,1000.0,800.0,1600.0,0.0,1133.3333333333333,1266.6666666666667
Ice.Cream  (Fruit Nut),2 lts,2024-08-01,1100.0,800.0,1000.0,800.0,0.0,866.6666666666666,1133.3333333333333
Ice.Cream  (Fruit Nut),2 lts,2024-09-01,1100.0,1100.0,800.0,1000.0,0.0,966.6666666666666,1116.6666666666667
Ice.Cream  (Fruit Nut),2 lts,2024-10-01,800.0,1100.0,1100.0,800.0,0.0,1000.0,1066.6666666666667
Ice.Cream  (Fruit Nut),2 lts,2024-11-01,700.0,800.0,1100.0,1100.0,0.0,1000.0,933.3333333333334
Ice.Cream  (Fruit Nut),2 lts,2024-12-01,1300.0,700.0,800.0,1100.0,0.0,866.6666666666666,916.6666666666666
Ice.Cream  (Fruit Nut),2 lts,2025-01-01,1000.0,1300.0,700.0,800.0,1600.0,933.3333333333334,966.6666666666666
Ice.Cream  (Fruit Nut),2 lts,2025-02-01,1100.0,1000.0,1300.0,700.0,1200.0,1000.0,1000.0
Ice.Cream  (Fruit Nut),2 lts,2025-03-01,900.0,1100.0,1000.0,1300.0,1400.0,1133.3333333333333,1000.0
Ice.Cream  (Fruit Nut),2 lts,2025-04-01,1200.0,900.0,1100.0,1000.0,1600.0,1000.0,966.6666666666666
Ice.Cream  (Fruit Nut),2 lts,2025-05-01,900.0,1200.0,900.0,1100.0,800.0,1066.6666666666667,1033.3333333333333
Ice.Cream  -Coffee,1 lts,2024-01-01,5400.0,0.0,0.0,0.0,0.0,1050.0,1100.0
Ice.Cream  -Coffee,1 lts,2024-02-01,4900.0,5400.0,0.0,0.0,0.0,3300.0,1920.0
Ice.Cream  -Coffee,1 lts,2024-03-01,5700.0,4900.0,5400.0,0.0,0.0,5150.0,2700.0
Ice.Cream  -Coffee,1 lts,2024-04-01,4400.0,5700.0,4900.0,5400.0,0.0,5333.333333333333,3620.0
Ice.Cream  -Coffee,1 lts,2024-05-01,1700.0,4400.0,5700.0,4900.0,0.0,5000.0,4320.0
Ice.Cream  -Coffee,1 lts,2024-06-01,4100.0,1700.0,4400.0,5700.0,0.0,3933.3333333333335,4420.0
Ice.Cream  -Coffee,1 lts,2024-07-01,4500.0,4100.0,1700.0,4400.0,0.0,3400.0,4366.666666666667
Ice.Cream  -Coffee,1 lts,2024-08-01,4400.0,4500.0,4100.0,1700.0,0.0,3433.3333333333335,4216.666666666667
Ice.Cream  -Coffee,1 lts,2024-09-01,4900.0,4400.0,4500.0,4100.0,0.0,4333.333333333333,4133.333333333333
Ice.Cream  -Coffee,1 lts,2024-10-01,4900.0,4900.0,4400.0,4500.0,0.0,4600.0,4000.0
Ice.Cream  -Coffee,1 lts,2024-11-01,2200.0,4900.0,4900.0,4400.0,0.0,4733.333333333333,4083.3333333333335
Ice.Cream  -Coffee,1 lts,2024-12-01,4700.0,2200.0,4900.0,4900.0,0.0,4000.0,4166.666666666667
Ice.Cream  -Coffee,1 lts,2025-01-01,2600.0,4700.0,2200.0,4900.0,5400.0,3933.3333333333335,4266.666666666667
Ice.Cream  -Coffee,1 lts,2025-02-01,3600.0,2600.0,4700.0,2200.0,4900.0,3166.6666666666665,3950.0
Ice.Cream  -Coffee,1 lts,2025-03-01,4400.0,3600.0,2600.0,4700.0,5700.0,3633.3333333333335,3816.6666666666665
Ice.Cream  -Coffee,1 lts,2025-04-01,3600.0,4400.0,3600.0,2600.0,4400.0,3533.3333333333335,3733.3333333333335
Ice.Cream  -Coffee,1 lts,2025-05-01,4100.0,3600.0,4400.0,3600.0,1700.0,3866.6666666666665,3516.6666666666665
M/ P  -F/Cream  ,400 gm,2024-01-01,21000.0,0.0,0.0,0.0,0.0,4000.0,3780.0
M/ P  -F/Cream  ,400 gm,2024-02-01,90000.0,21000.0,0.0,0.0,0.0,12300.0,7040.0
M/ P  -F/Cream  ,400 gm,2024-03-01,136000.0,90000.0,21000.0,0.0,0.0,55500.0,24520.0
M/ P  -F/Cream  ,400 gm,2024-04-01,131000.0,136000.0,90000.0,21000.0,0.0,82333.33333333333,51000.0
M/ P  -F/Cream  ,400 gm,2024-05-01,380000.0,131000.0,136000.0,90000.0,0.0,119000.0,76320.0
M/ P  -F/Cream  ,400 gm,2024-06-01,449000.0,380000.0,131000.0,136000.0,0.0,215666.66666666666,151600.0
M/ P  -F/Cream  ,400 gm,2024-07-01,581000.0,449000.0,380000.0,131000.0,0.0,320000.0,201166.66666666666
M/ P  -F/Cream  ,400 gm,2024-08-01,359000.0,581000.0,449000.0,380000.0,0.0,470000.0,294500.0
M/ P  -F/Cream  ,400 gm,2024-09-01,413000.0,359000.0,581000.0,449000.0,0.0,463000.0,339333.3333333333
M/ P  -F/Cream  ,400 gm,2024-10-01,693000.0,413000.0,359000.0,581000.0,0.0,451000.0,385500.0
M/ P  -F/Cream  ,400 gm,2024-11-01,335000.0,693000.0,413000.0,359000.0,0.0,488333.3333333333,479166.6666666667
M/ P  -F/Cream  ,400 gm,2024-12-01,414000.0,335000.0,693000.0,413000.0,0.0,480333.3333333333,471666.6666666667
M/ P  -F/Cream  ,400 gm,2025-01-01,185200.0,414000.0,335000.0,693000.0,21000.0,480666.6666666667,465833.3333333333
M/ P  -F/Cream  ,400 gm,2025-02-01,229800.0,185200.0,414000.0,335000.0,90000.0,311400.0,399866.6666666667
M/ P  -F/Cream  ,400 gm,2025-03-01,248400.0,229800.0,185200.0,414000.0,136000.0,276333.3333333333,378333.3333333333
M/ P  -F/Cream  ,400 gm,2025-04-01,243600.0,248400.0,229800.0,185200.0,131000.0,221133.33333333334,350900.0
M/ P  -F/Cream  ,400 gm,2025-05-01,524800.0,243600.0,248400.0,229800.0,380000.0,240600.0,276000.0
M/ P  -F/Cream  (Gold),400 gm,2024-01-01,0.0,0.0,0.0,0.0,0.0,246000.0,264200.0
M/ P  -F/Cream  (Gold),400 gm,2024-02-01,0.0,0.0,0.0,0.0,0.0,121800.0,181400.0
M/ P  -F/Cream  (Gold),400 gm,2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0,144360.0
M/ P  -F/Cream  (Gold),400 gm,2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,98400.0
M/ P  -F/Cream  (Gold),400 gm,2024-05-01,0.0,0.0,0.0,0.0,0.0,0.0,48720.0
M/ P  -F/Cream  (Gold),400 gm,2024-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M/ P  -F/Cream  (Gold),400 gm,2024-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M/ P  -F/Cream  (Gold),400 gm,2024-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M/ P  -F/Cream  (Gold),400 gm,2024-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M/ P  -F/Cream  (Gold),400 gm,2024-10-01,45200.0,0.0,0.0,0.0,0.0,0.0,0.0
M/ P  -F/Cream  (Gold),400 gm,2024-11-01,371800.0,45200.0,0.0,0.0,0.0,15066.666666666666,7533.333333333333
M/ P  -F/Cream  (Gold),400 gm,2024-12-01,239400.0,371800.0,45200.0,0.0,0.0,139000.0,69500.0
M/ P  -F/Cream  (Gold),400 gm,2025-01-01,135700.0,239400.0,371800.0,45200.0,0.0,218800.0,109400.0
M/ P  -F/Cream  (Gold),400 gm,2025-02-01,100900.0,135700.0,239400.0,371800.0,0.0,248966.66666666666,132016.66666666666
M/ P  -F/Cream  (Gold),400 gm,2025-03-01,2300.0,100900.0,135700.0,239400.0,0.0,158666.66666666666,148833.33333333334
M/ P  -F/Cream  (Gold),400 gm,2025-04-01,115900.0,2300.0,100900.0,135700.0,0.0,79633.33333333333,149216.66666666666
M/ P  -F/Cream  (Gold),400 gm,2025-05-01,57300.0,115900.0,2300.0,100900.0,0.0,73033.33333333333,161000.0
M/ Powder Highland Ela,400 gm,2024-01-01,0.0,0.0,0.0,0.0,0.0,59100.0,118840.0
M/ Powder Highland Ela,400 gm,2024-02-01,,0.0,0.0,0.0,0.0,57950.0,70960.0
M/ Powder Highland Ela,400 gm,2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0,54775.0
M/ Powder Highland Ela,400 gm,2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,29550.0
M/ Powder Highland Ela,400 gm,2024-05-01,2400.0,0.0,0.0,0.0,0.0,0.0,28975.0
M/ Powder Highland Ela,400 gm,2024-06-01,3500.0,2400.0,0.0,0.0,0.0,800.0,600.0
M/ Powder Highland Ela,400 gm,2024-07-01,1900.0,3500.0,2400.0,0.0,0.0,1966.6666666666667,1180.0
M/ Powder Highland Ela,400 gm,2024-08-01,7700.0,1900.0,3500.0,2400.0,0.0,2600.0,1560.0
M/ Powder Highland Ela,400 gm,2024-09-01,900.0,7700.0,1900.0,3500.0,0.0,4366.666666666667,2583.3333333333335
M/ Powder Highland Ela,400 gm,2024-10-01,700.0,900.0,7700.0,1900.0,0.0,3500.0,2733.3333333333335
M/ Powder Highland Ela,400 gm,2024-11-01,300.0,700.0,900.0,7700.0,0.0,3100.0,2850.0
M/ Powder Highland Ela,400 gm,2024-12-01,600.0,300.0,700.0,900.0,0.0,633.3333333333334,2500.0
M/ Powder Highland Ela,400 gm,2025-01-01,12100.0,600.0,300.0,700.0,0.0,533.3333333333334,2016.6666666666667
M/ Powder Highland Ela,400 gm,2025-02-01,900.0,12100.0,600.0,300.0,0.0,4333.333333333333,3716.6666666666665
M/ Powder Highland Ela,400 gm,2025-03-01,0.0,900.0,12100.0,600.0,0.0,4533.333333333333,2583.3333333333335
M/ Powder Highland Ela,400 gm,2025-04-01,0.0,0.0,900.0,12100.0,0.0,4333.333333333333,2433.3333333333335
M/ Powder Highland Ela,400 gm,2025-05-01,,0.0,0.0,900.0,2400.0,300.0,2316.6666666666665
M/P- Non Fat-     ,400 gm,2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0,2720.0
M/P- Non Fat-     ,400 gm,2024-02-01,0.0,0.0,0.0,0.0,0.0,0.0,2600.0
M/P- Non Fat-     ,400 gm,2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0,180.0
M/P- Non Fat-     ,400 gm,2024-04-01,13600.0,0.0,0.0,0.0,0.0,0.0,0.0
M/P- Non Fat-     ,400 gm,2024-05-01,2700.0,13600.0,0.0,0.0,0.0,4533.333333333333,2720.0
M/P- Non Fat-     ,400 gm,2024-06-01,1700.0,2700.0,13600.0,0.0,0.0,5433.333333333333,3260.0
M/P- Non Fat-     ,400 gm,2024-07-01,1500.0,1700.0,2700.0,13600.0,0.0,6000.0,3000.0
M/P- Non Fat-     ,400 gm,2024-08-01,2200.0,1500.0,1700.0,2700.0,0.0,1966.6666666666667,3250.0
M/P- Non Fat-     ,400 gm,2024-09-01,900.0,2200.0,1500.0,1700.0,0.0,1800.0,3616.6666666666665
M/P- Non Fat-     ,400 gm,2024-10-01,900.0,900.0,2200.0,1500.0,0.0,1533.3333333333333,3766.6666666666665
M/P- Non Fat-     ,400 gm,2024-11-01,200.0,900.0,900.0,2200.0,0.0,1333.3333333333333,1650.0
M/P- Non Fat-     ,400 gm,2024-12-01,,200.0,900.0,900.0,0.0,666.6666666666666,1233.3333333333333
M/P- Non Fat-     ,400 gm,2025-01-01,4700.0,0.0,200.0,900.0,0.0,550.0,1140.0
M/P- Non Fat-     ,400 gm,2025-02-01,4300.0,4700.0,0.0,200.0,0.0,2450.0,1780.0
M/P- Non Fat-     ,400 gm,2025-03-01,5800.0,4300.0,4700.0,0.0,0.0,4500.0,2200.0
M/P- Non Fat-     ,400 gm,2025-04-01,5700.0,5800.0,4300.0,4700.0,13600.0,4933.333333333333,3180.0
M/P- Non Fat-     ,400 gm,2025-05-01,4800.0,5700.0,5800.0,4300.0,2700.0,5266.666666666667,4140.0
Milk  Powder   (Welfare),400 gm,2024-01-01,10200.0,0.0,0.0,0.0,0.0,5750.0,5125.0
Milk  Powder   (Welfare),400 gm,2024-02-01,8400.0,10200.0,0.0,0.0,0.0,7950.0,6140.0
Milk  Powder   (Welfare),400 gm,2024-03-01,7900.0,8400.0,10200.0,0.0,0.0,9300.0,6880.0
Milk  Powder   (Welfare),400 gm,2024-04-01,6400.0,7900.0,8400.0,10200.0,0.0,8833.333333333334,7600.0
Milk  Powder   (Welfare),400 gm,2024-05-01,7700.0,6400.0,7900.0,8400.0,0.0,7566.666666666667,7720.0
Milk  Powder   (Welfare),400 gm,2024-06-01,6000.0,7700.0,6400.0,7900.0,0.0,7333.333333333333,8120.0
Milk  Powder   (Welfare),400 gm,2024-07-01,5100.0,6000.0,7700.0,6400.0,0.0,6700.0,7766.666666666667
Milk  Powder   (Welfare),400 gm,2024-08-01,5800.0,5100.0,6000.0,7700.0,0.0,6266.666666666667,6916.666666666667
Milk  Powder   (Welfare),400 gm,2024-09-01,4000.0,5800.0,5100.0,6000.0,0.0,5633.333333333333,6483.333333333333
Milk  Powder   (Welfare),400 gm,2024-10-01,5100.0,4000.0,5800.0,5100.0,0.0,4966.666666666667,5833.333333333333
Milk  Powder   (Welfare),400 gm,2024-11-01,4600.0,5100.0,4000.0,5800.0,0.0,4966.666666666667,5616.666666666667
Milk  Powder   (Welfare),400 gm,2024-12-01,6700.0,4600.0,5100.0,4000.0,0.0,4566.666666666667,5100.0
Milk  Powder   (Welfare),400 gm,2025-01-01,40000.0,6700.0,4600.0,5100.0,10200.0,5466.666666666667,5216.666666666667
Milk  Powder   (Welfare),400 gm,2025-02-01,29800.0,40000.0,6700.0,4600.0,8400.0,17100.0,11033.333333333334
Milk  Powder   (Welfare),400 gm,2025-03-01,20100.0,29800.0,40000.0,6700.0,7900.0,25500.0,15033.333333333334
Milk  Powder   (Welfare),400 gm,2025-04-01,0.0,20100.0,29800.0,40000.0,6400.0,29966.666666666668,17716.666666666668
Milk  Powder   (Welfare),400 gm,2025-05-01,10000.0,0.0,20100.0,29800.0,7700.0,16633.333333333332,16866.666666666668
Milk Powder  -(F/Cream),1 kg,2024-01-01,0.0,0.0,0.0,0.0,0.0,10050.0,19320.0
Milk Powder  -(F/Cream),1 kg,2024-02-01,0.0,0.0,0.0,0.0,0.0,0.0,17980.0
Milk Powder  -(F/Cream),1 kg,2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0,9980.0
Milk Powder  -(F/Cream),1 kg,2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,4020.0
Milk Powder  -(F/Cream),1 kg,2024-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Milk Powder  -(F/Cream),1 kg,2024-06-01,29300.0,0.0,0.0,0.0,0.0,0.0,0.0
Milk Powder  -(F/Cream),1 kg,2024-07-01,29200.0,29300.0,0.0,0.0,0.0,9766.666666666666,4883.333333333333
Milk Powder  -(F/Cream),1 kg,2024-08-01,22200.0,29200.0,29300.0,0.0,0.0,19500.0,9750.0
Milk Powder  -(F/Cream),1 kg,2024-09-01,25000.0,22200.0,29200.0,29300.0,0.0,26900.0,13450.0
Milk Powder  -(F/Cream),1 kg,2024-10-01,24900.0,25000.0,22200.0,29200.0,0.0,25466.666666666668,17616.666666666668
Milk Powder  -(F/Cream),1 kg,2024-11-01,22700.0,24900.0,25000.0,22200.0,0.0,24033.333333333332,21766.666666666668
Milk Powder  -(F/Cream),1 kg,2024-12-01,27500.0,22700.0,24900.0,25000.0,0.0,24200.0,25550.0
Milk Powder  -(F/Cream),1 kg,2025-01-01,2700.0,27500.0,22700.0,24900.0,0.0,25033.333333333332,25250.0
Milk Powder  -(F/Cream),1 kg,2025-02-01,21400.0,2700.0,27500.0,22700.0,0.0,17633.333333333332,20833.333333333332
Milk Powder  -(F/Cream),1 kg,2025-03-01,8800.0,21400.0,2700.0,27500.0,0.0,17200.0,20700.0
Milk Powder  -(F/Cream),1 kg,2025-04-01,30400.0,8800.0,21400.0,2700.0,0.0,10966.666666666666,18000.0
Milk Powder  -(F/Cream),1 kg,2025-05-01,50000.0,30400.0,8800.0,21400.0,0.0,20200.0,18916.666666666668
Mixed Berry with White Chocolate Chip,500ml,2024-01-01,2000.0,0.0,0.0,0.0,0.0,19600.0,18160.0
Mixed Berry with White Chocolate Chip,500ml,2024-02-01,3000.0,2000.0,0.0,0.0,0.0,16200.0,13060.0
